PID	PLOTKEY	TREE_ID	TREE_SPECIES	TREE_SPECIES_LUMP	code	DIAM_CLASS_4_11	DIAM_CLASS_12_23	DIAM_CLASS_24_35	DIAM_CLASS_36_	TOTAL	height	genus	species	var_subsp	lifeform	source	table	code_match	name	num_matches
349	39C24	894	S	S	S	1	0	2	2	5	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
350	39C25	899	S	S	S	1	3	2	2	8	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
350	39C25	897	I	I	I	4	0	1	0	5	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
350	39C25	898	Y	Y	Y	2	0	0	2	4	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
350	39C25	896	W1	W1	W1	1	1	0	1	3		abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
350	39C25	900	B	B	B	2	0	0	0	2	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
350	39C25	901	D	D	D	0	0	2	0	2	0	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
351	39C26	902	B	B	B	0	0	0	5	5	100	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
353	39C32	904	W	W	W	1	2	4	0	7	0	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
353	39C32	903	S	S	S	0	1	5	0	6		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
353	39C32	905	R	R	R	1	3	1	0	5	0	sequoia	sempervirens		t	3	TREE_TALLY	matched	Sequoia sempervirens 	2
354	39C33	906	B	B	B	17	8	2	1	28	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
355	39C34	908	W	W	W	4	3	0	2	9	0	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
355	39C34	907	I	I	I	2	0	0	3	5	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
355	39C34	911	Cn	Cn	Cn	4	0	0	0	4	0	cornus	nuttallii		s	3	TREE_TALLY	matched	Cornus nuttallii 	1
355	39C34	910	S	S	S	0	0	1	2	3	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
355	39C34	909	D	D	D	0	0	0	2	2	0	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
356	39C35	912	D	D	D	0	0	3	7	10	200	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
356	39C35	914	B	B	B	1	0	0	0	1	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
356	39C35	913	I	I	I	1	0	0	0	1	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
356	39C35	915	W	W	W	0	0	0	1	1	200	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
357	39C36	916	B	B	B	0	1	11	1	13	60	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
358	39C37	917	Y	Y	Y	11	3	0	1	25	180	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
358	39C37	918	B	B	B	2	1	0	1	4	65	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
358	39C37	919	I	I	I	2	1	0	1	4	110	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
359	39C38	920	Y	Y	Y	27	6	5	6	44	40	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
359	39C38	922	I	I	I	1	1	0	0	2	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
359	39C38	921	B	B	B	1	0	0	0	1	20	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
360	39C41	923	W1	W1	W1	22	5	0	0	27	60	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
360	39C41	924	S	S	S	3	2	1	0	6	75	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
360	39C41	926	I	I	I	1	1	0	0	2	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
360	39C41	925	Y	Y	Y	1	0	0	0	1	25	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
361	39C42	928	R1	R1	R1	4	2	1	0	7	80	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
361	39C42	927	S	S	S	2	1	2	2	7	90	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
362	39C43	930	S	S	S	0	0	2	5	7	150	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
362	39C43	929	R1	R1	R1	0	0	2	4	6	150	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
363	39C44	931	Y	Y	Y	1	3	4	0	8	140	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
363	39C44	934	I	I	I	3	2	0	0	5	70	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
363	39C44	932	W1	W1	W1	0	4	1	0	5	110	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
363	39C44	933	S	S	S	0	2	1	1	4	120	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
363	39C44	935	D	D	D	1	1	1	0	3	90	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
364	39C45	937	S	S	S	13	2	2	3	20	190	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
364	39C45	936	Y	Y	Y	8	2	1	5	16	190	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
364	39C45	938	W1	W1	W1	12	1	1	0	14	190	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
365	39C51	939	W1	W1	W1	0	1	0	0	1	90	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
366	39C52	941	W1	W1	W1	9	2	1	1	13	150	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
366	39C52	942	R1	R1	R1	8	1	1	1	11	150	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
366	39C52	940	S	S	S	1	3	1	3	8	150	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
367	39C53	944	W1	W1	W1	0	0	5	1	6	150	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
367	39C53	943	S	S	S	0	1	1	3	5	150	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
367	39C53	945	D	D	D	0	0	0	1	1	150	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
371	39C57	948	W1	W1	W1	10	2	3	1	16	150	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
371	39C57	946	Y	Y	Y	0	0	2	5	7	180	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
371	39C57	947	S	S	S	0	2	1	3	6	180	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
371	39C57	949	B	B	B	2	0	0	0	2	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
372	39C58	951	W1	W1	W1	12	9	8	0	29	170	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
372	39C58	950	S	S	S	0	3	4	4	11	170	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
372	39C58	953	I	I	I	0	1	2	0	3	80	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
372	39C58	952	Y	Y	Y	1	0	0	0	1	50	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
373	39C61	955	Y	Y	Y	2	4	1	0	7	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
373	39C61	956	D	D	D	1	2	1	0	4	80	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
373	39C61	954	S	S	S	0	2	2	0	4	90	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
373	39C61	957	I	I	I	1	1	0	0	2	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
374	39C62	958	R1	R1	R1	1	0	8	8	17	0	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
374	39C62	959	W1	W1	W1	1	1	0	0	2	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
375	39C63	961	R1	R1	R1	2	3	5	1	11	0	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
375	39C63	962	W1	W1	W1	5	1	3	2	11	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
375	39C63	964	Sx	Sx	Sx	4	0	0	0	4	0	salix	sp.		s, t	3	TREE_TALLY	matched	Salix sp. 	1
375	39C63	960	S	S	S	0	0	0	2	2	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
375	39C63	963	I	I	I	0	0	1	0	1	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
376	100A11	965	DP	DP	DP	4	8	0	0	12	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
376	100A11	966	D4	D4	D4	2	4	1	0	7	25	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
377	100A12	967	W	W	W	6	2	0	0	8	30	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
377	100A12	968	D4	D4	D4	1	1	0	0	2	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
378	100A13	970	D4	D4	D4	4	0	0	0	4	40	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
378	100A13	971	H2	H2	H2	2	0	0	0	2	20	aesculus	californica		t	3	TREE_TALLY	matched	Aesculus californica 	2
378	100A13	969	W	W	W	2	0	0	0	2	35	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
379	103B11	972	D	D	D	6	0	0	0	6	0	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
379	103B11	973	H	H	H	1	0	0	0	1	0	tsuga	heterophylla		t	3	TREE_TALLY	matched	Tsuga heterophylla 	2
382	105AA11	974	A	A	A	6	7	0	0	13	0	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
382	105AA11	975	M	M	M	0	1	0	0	1	0	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
383	105AA12	979	A	A	A	2	1	0	0	3	0	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
383	105AA12	978	M	M	M	1	1	0	0	2	0	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
383	105AA12	980	T	T	T	0	2	0	0	2	0	lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
385	105AA14	981	A	A	A	29	1	0	0	30	0	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
386	105AA15	982	M	M	M	62	10	2	0	74	0	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
386	105AA15	983	A	A	A	23	1	1	0	25	0	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
389	105AA110	985	T	T	T	15	0	0	0	16	50	lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
389	105AA110	984	R	R	R	6	5	0	0	11	80	sequoia	sempervirens		t	3	TREE_TALLY	matched	Sequoia sempervirens 	2
389	105AA110	986	M	M	M	1	0	0	0	1	40	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
390	105AA111	989	R	R	R	1	12	4	0	17	80	sequoia	sempervirens		t	3	TREE_TALLY	matched	Sequoia sempervirens 	2
390	105AA111	987	M	M	M	4	0	0	0	4	30	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
390	105AA111	988	T	T	T	1	0	0	0	1	30	lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
392	105AA113	990	R	R	R	13	3	0	0	16	85	sequoia	sempervirens		t	3	TREE_TALLY	matched	Sequoia sempervirens 	2
392	105AA113	991	T	T	T	4	1	0	0	5	35	lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
392	105AA113	992	L4	L4	L4	1	0	0	0	1	30	umbellularia	californica		t	3	TREE_TALLY	matched	Umbellularia californica 	1
393	105AA115	994	L4	L4	L4	23	2	0	0	25	30	umbellularia	californica		t	3	TREE_TALLY	matched	Umbellularia californica 	1
393	105AA115	993	A	A	A	9	0	0	0	9	25	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
393	105AA115	996	W	W	W	3	0	0	0	3	25	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
393	105AA115	995	M2	M2	M2	1	0	0	0	1	30	acer	macrophyllum		t	3	TREE_TALLY	matched	Acer macrophyllum 	2
394	50A11	997	W	W	W	21	7	0	0	28	0	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
394	50A11	998	D4	D4	D4	4	7	0	0	11	0	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
395	50A12	1001	DP	DP	DP	2	5	1	0	8	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
395	50A12	1000	D4	D4	D4	4	3	0	0	7	20	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
395	50A12	999	W	W	W	5	0	0	0	5	12	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
396	50A13	1002	W	W	W	44	5	0	0	49	15	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
396	50A13	1003	D4	D4	D4	1	1	0	0	2	20	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
397	50A21	1004	D4	D4	D4	2	2	1	0	0	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
397	50A21	1006	DP	DP	DP	1	1	0	0	0	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
397	50A21	1005	W	W	W	3	1	0	0	0	30	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
398	50A22	1007	D4	D4	D4	3	5	0	0	8	25	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
398	50A22	1009	DP	DP	DP	1	4	0	0	5	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
398	50A22	1008	W	W	W	4	0	0	0	4	15	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
399	50A23	1010	W	W	W	44	0	0	0	44	10	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
399	50A23	1011	D4	D4	D4	1	1	0	0	2	15	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
399	50A23	1012	B	B	B	1	0	0	0	1	15	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
401	50A32	1013	Y	Y	Y	6	2	2	0	10	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
401	50A32	1014	I	I	I	3	2	0	0	5	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
401	50A32	1016	D	D	D	2	1	1	0	4	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
401	50A32	1015	M	M	M	4	0	0	0	4	30	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
402	50A33	1017	B	B	B		0	0	0	58	26	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
402	50A33	1018	Y	Y	Y	2	3	0	0	5	80	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
404	50A51	1022	I	I	I	10	0	0	0	10	25	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
404	50A51	1019	Y	Y	Y	2	2	0	4	8	180	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
404	50A51	1020	B	B	B	0	3	0	0	3	60	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
404	50A51	1021	M	M	M	3	0	0	0	3	20	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
405	50A52	1023	Y	Y	Y	3	10	2	0	15	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
405	50A52	1026	I	I	I	9	2	0	0	11	60	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
405	50A52	1025	W1	W1	W1	5	3	0	0	8	25	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
405	50A52	1028	B	B	B	2	2	0	1	5	50	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
405	50A52	1024	D	D	D	3	1	0	0	5	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
405	50A52	1027	M	M	M	1	0	0	0	1	20	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
406	50B11	1029	D4	D4	D4	4	4	0	0	8	20	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
406	50B11	1031	DP	DP	DP	2	3	2	0	7	50	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
406	50B11	1030	W	W	W	2	0	0	0	2	10	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
407	50B13	1033	D4	D4	D4	7	3	0	0	10	50	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
407	50B13	1034	DP	DP	DP	1	3	0	0	4	20	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
408	50B21	1035	D4	D4	D4	2	4	0	0	6	25	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
408	50B21	1036	DP	DP	DP	0	6	0	0	6	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
409	50B22	1037	D4	D4	D4	6	5	0	0	11	20	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
410	50B23	1038	D4	D4	D4	5	4	0	0	9	25	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
410	50B23	1039	DP	DP	DP	1	4	0	0	5	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
410	50B23	1040	W	W	W	1	0	0	0	1	10	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
411	50B24	1041	W	W	W	25	6	0	0	31	20	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
411	50B24	1043	DP	DP	DP	2	4	2	0	8	50	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
411	50B24	1042	D4	D4	D4	3	4	0	0	7	25	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
412	50B31	1046	I	I	I	8	2	0	0	10	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
412	50B31	1044	Y	Y	Y	3	3	2	1	9	85	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
412	50B31	1045	B	B	B	2	2	1	0	5	35	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
413	50B32	1047	W	W	W	1	2	0	0	3	20	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
413	50B32	1048	D4	D4	D4	1	0	0	0	1	35	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
413	50B32	1049	DP	DP	DP	0	1	0	0	1	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
414	50B33	1050	D4	D4	D4	4	2	0	0	6	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
414	50B33	1051	W	W	W	3	0	0	0	3	30	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
414	50B33	1052	DP	DP	DP	1	0	0	0	1	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
415	50B34	1053	D4	D4	D4	3	0	0	0	3	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
416	50B41	1055	Y	Y	Y	7	3	4	0	14	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
416	50B41	1056	B	B	B	2	0	0	0	2	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
416	50B41	1054	S	S	S	1	0	0	0	1	60	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
419	50B44	1058	D	D	D	9	2	2	0	13	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
419	50B44	1057	Y	Y	Y	5	3	2	0	10	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
419	50B44	1060	I	I	I	6	2	0	0	8	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
419	50B44	1059	B	B	B	0	0	1	0	1	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
420	50B45	1063	Y	Y	Y	2	7	3	3	14	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
420	50B45	1061	D	D	D	2	1	1	0	4	80	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
420	50B45	1062	I	I	I	2	1	0	0	3	50	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
420	50B45	1064	B	B	B	0	2	0	0	2	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
422	50B51	1066	B	B	B	6	1	0	0	7	26	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
422	50B51	1065	C	C	C	4	1	0	0	5	29	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
422	50B51	1067	Y	Y	Y	0	2	0	0	2	26	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
423	50B52	1068	T	T	T	8	1	4	0	13	30	lithocarpus	densiflora		t	3	TREE_TALLY	matched	Lithocarpus densiflora 	1
423	50B52	1071	D	D	D	8	1	1	1	11	70	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
423	50B52	1072	A2	A2	A2	5	0	0	0	5	30	alnus	rhombifolia		t	3	TREE_TALLY	matched	Alnus rhombifolia 	2
423	50B52	1069	M2	M2	M2	2	0	1	0	3	35	acer	macrophyllum		t	3	TREE_TALLY	matched	Acer macrophyllum 	2
423	50B52	1073	B	B	B	1	0	1	0	2	35	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
423	50B52	1070	M	M	M	1	1	0	0	2	35	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
423	50B52	1074	I	I	I	1	0	0	0	1	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
425	50B54	1076	C	C	C	1	0	0	0	1	28	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
425	50B54	1075	Y	Y	Y	0	1	0	0	1	60	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
426	50B55	1079	B	B	B	11	1	0	0	12	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
426	50B55	1077	C	C	C	0	2	0	0	2	0	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
426	50B55	1078	M	M	M	1	0	0	0	1	0	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
427	50B56	1080	Y	Y	Y	9	7	0	1	17	85	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
427	50B56	1081	B	B	B	4	0	0	0	4	36	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
430	50B59	1082	B	B	B	5	0	0	0	5	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
430	50B59	1083	W	W	W	1	0	0	0	1	40	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
431	50B61	1085	B	B	B	7	2	0	1	10	60	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
431	50B61	1084	Y	Y	Y	0	3	0	0	4	120	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
431	50B61	1086	M	M	M	1	0	0	0	1	20	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
432	50B62	1087	Y	Y	Y	1	4	6	0	11	120	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
432	50B62	1088	B	B	B	4	2	0	0	6	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
433	50B63	1089	Y	Y	Y	4	15	0	0	19	80	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
433	50B63	1090	I	I	I	2	4	0	0	6	60	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
436	50C11	1091	D4	D4	D4	7	4	0	0	11	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
437	50C12	1092	D4	D4	D4	5	2	0	0	7	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
438	50C14	1093	D4	D4	D4	6	2	0	0	8	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
439	50C21	1094	D4	D4	D4	5	3	0	0	8	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
439	50C21	1095	DP	DP	DP	1	1	0	0	2	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
440	50C23	1097	D4	D4	D4	5	2	0	0	7	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
440	50C23	1096	DP	DP	DP	3	2	0	0	5	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
440	50C23	1098	W	W	W	1	0	0	0	1	30	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
441	50C24	1099	D4	D4	D4	3	1	0	0	4	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
441	50C24	1100	DP	DP	DP	1	1	0	0	2	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
442	50C31	1101	B	B	B	1	1	0	0	2	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
442	50C31	1103	D4	D4	D4	2	0	0	0	2	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
442	50C31	1104	DP	DP	DP	1	0	0	0	1	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
442	50C31	1102	W	W	W	1	0	0	0	1	30	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
